matrix,mode,opt_level,schedule,chunk_size,num_threads,perf,run,value
bcsstk18.mtx,parallel,-O3,static,1000,2,no,7,0.000097
bcsstk18.mtx,parallel,-O3,static,1000,2,no,8,0.000104
bcsstk18.mtx,parallel,-O3,static,1000,2,no,9,0.000114
bcsstk18.mtx,parallel,-O3,static,1000,2,no,10,0.000149
bcsstk18.mtx,parallel,-O3,static,1000,2,yes,1,ERROR
bcsstk18.mtx,parallel,-O3,static,1000,2,yes,2,ERROR
bcsstk18.mtx,parallel,-O3,static,1000,2,yes,3,ERROR
bcsstk18.mtx,parallel,-O3,static,1000,2,yes,4,ERROR
bcsstk18.mtx,parallel,-O3,static,1000,2,yes,5,ERROR
bcsstk18.mtx,parallel,-O3,static,1000,2,yes,6,ERROR
bcsstk18.mtx,parallel,-O3,static,1000,2,yes,7,ERROR
bcsstk18.mtx,parallel,-O3,static,1000,2,yes,8,ERROR
bcsstk18.mtx,parallel,-O3,static,1000,2,yes,9,ERROR
bcsstk18.mtx,parallel,-O3,static,1000,2,yes,10,ERROR
bcsstk18.mtx,parallel,-O3,static,1000,4,no,1,0.000106
bcsstk18.mtx,parallel,-O3,static,1000,4,no,2,0.000099
bcsstk18.mtx,parallel,-O3,static,1000,4,no,3,0.000137
bcsstk18.mtx,parallel,-O3,static,1000,4,no,4,0.000099
bcsstk18.mtx,parallel,-O3,static,1000,4,no,5,0.000107
bcsstk18.mtx,parallel,-O3,static,1000,4,no,6,0.000106
bcsstk18.mtx,parallel,-O3,static,1000,4,no,7,0.000131
bcsstk18.mtx,parallel,-O3,static,1000,4,no,8,0.000104
bcsstk18.mtx,parallel,-O3,static,1000,4,no,9,0.000131
bcsstk18.mtx,parallel,-O3,static,1000,4,no,10,0.000098
bcsstk18.mtx,parallel,-O3,static,1000,4,yes,1,ERROR
bcsstk18.mtx,parallel,-O3,static,1000,4,yes,2,ERROR
bcsstk18.mtx,parallel,-O3,static,1000,4,yes,3,ERROR
bcsstk18.mtx,parallel,-O3,static,1000,4,yes,4,ERROR
bcsstk18.mtx,parallel,-O3,static,1000,4,yes,5,ERROR
bcsstk18.mtx,parallel,-O3,static,1000,4,yes,6,ERROR
bcsstk18.mtx,parallel,-O3,static,1000,4,yes,7,ERROR
bcsstk18.mtx,parallel,-O3,static,1000,4,yes,8,ERROR
bcsstk18.mtx,parallel,-O3,static,1000,4,yes,9,ERROR
bcsstk18.mtx,parallel,-O3,static,1000,4,yes,10,ERROR
bcsstk18.mtx,parallel,-O3,static,1000,8,no,1,0.000135
bcsstk18.mtx,parallel,-O3,static,1000,8,no,2,0.000173
bcsstk18.mtx,parallel,-O3,static,1000,8,no,3,0.000130
bcsstk18.mtx,parallel,-O3,static,1000,8,no,4,0.000176
bcsstk18.mtx,parallel,-O3,static,1000,8,no,5,0.000135
bcsstk18.mtx,parallel,-O3,static,1000,8,no,6,0.000132
bcsstk18.mtx,parallel,-O3,static,1000,8,no,7,0.000138
bcsstk18.mtx,parallel,-O3,static,1000,8,no,8,0.000168
bcsstk18.mtx,parallel,-O3,static,1000,8,no,9,0.000184
bcsstk18.mtx,parallel,-O3,static,1000,8,no,10,0.000166
bcsstk18.mtx,parallel,-O3,static,1000,8,yes,1,ERROR
bcsstk18.mtx,parallel,-O3,static,1000,8,yes,2,ERROR
bcsstk18.mtx,parallel,-O3,static,1000,8,yes,3,ERROR
bcsstk18.mtx,parallel,-O3,static,1000,8,yes,4,ERROR
bcsstk18.mtx,parallel,-O3,static,1000,8,yes,5,ERROR
bcsstk18.mtx,parallel,-O3,static,1000,8,yes,6,ERROR
bcsstk18.mtx,parallel,-O3,static,1000,8,yes,7,ERROR
bcsstk18.mtx,parallel,-O3,static,1000,8,yes,8,ERROR
bcsstk18.mtx,parallel,-O3,static,1000,8,yes,9,ERROR
bcsstk18.mtx,parallel,-O3,static,1000,8,yes,10,ERROR
bcsstk18.mtx,parallel,-O3,static,1000,16,no,1,0.000246
bcsstk18.mtx,parallel,-O3,static,1000,16,no,2,0.000200
bcsstk18.mtx,parallel,-O3,static,1000,16,no,3,0.000206
bcsstk18.mtx,parallel,-O3,static,1000,16,no,4,0.000277
bcsstk18.mtx,parallel,-O3,static,1000,16,no,5,0.000249
bcsstk18.mtx,parallel,-O3,static,1000,16,no,6,0.000218
bcsstk18.mtx,parallel,-O3,static,1000,16,no,7,0.000269
bcsstk18.mtx,parallel,-O3,static,1000,16,no,8,0.000175
bcsstk18.mtx,parallel,-O3,static,1000,16,no,9,0.000262
bcsstk18.mtx,parallel,-O3,static,1000,16,no,10,0.000225
bcsstk18.mtx,parallel,-O3,static,1000,16,yes,1,ERROR
bcsstk18.mtx,parallel,-O3,static,1000,16,yes,2,ERROR
bcsstk18.mtx,parallel,-O3,static,1000,16,yes,3,ERROR
bcsstk18.mtx,parallel,-O3,static,1000,16,yes,4,ERROR
bcsstk18.mtx,parallel,-O3,static,1000,16,yes,5,ERROR
bcsstk18.mtx,parallel,-O3,static,1000,16,yes,6,ERROR
bcsstk18.mtx,parallel,-O3,static,1000,16,yes,7,ERROR
bcsstk18.mtx,parallel,-O3,static,1000,16,yes,8,ERROR
bcsstk18.mtx,parallel,-O3,static,1000,16,yes,9,ERROR
bcsstk18.mtx,parallel,-O3,static,1000,16,yes,10,ERROR
bcsstk18.mtx,parallel,-O3,static,1000,32,no,1,0.000425
bcsstk18.mtx,parallel,-O3,static,1000,32,no,2,0.000440
bcsstk18.mtx,parallel,-O3,static,1000,32,no,3,0.000400
bcsstk18.mtx,parallel,-O3,static,1000,32,no,4,0.000432
bcsstk18.mtx,parallel,-O3,static,1000,32,no,5,0.000456
bcsstk18.mtx,parallel,-O3,static,1000,32,no,6,0.000514
bcsstk18.mtx,parallel,-O3,static,1000,32,no,7,0.000448
bcsstk18.mtx,parallel,-O3,static,1000,32,no,8,0.000457
bcsstk18.mtx,parallel,-O3,static,1000,32,no,9,0.000432
bcsstk18.mtx,parallel,-O3,static,1000,32,no,10,0.000435
bcsstk18.mtx,parallel,-O3,static,1000,32,yes,1,ERROR
bcsstk18.mtx,parallel,-O3,static,1000,32,yes,2,ERROR
bcsstk18.mtx,parallel,-O3,static,1000,32,yes,3,ERROR
bcsstk18.mtx,parallel,-O3,static,1000,32,yes,4,ERROR
bcsstk18.mtx,parallel,-O3,static,1000,32,yes,5,ERROR
bcsstk18.mtx,parallel,-O3,static,1000,32,yes,6,ERROR
bcsstk18.mtx,parallel,-O3,static,1000,32,yes,7,ERROR
bcsstk18.mtx,parallel,-O3,static,1000,32,yes,8,ERROR
bcsstk18.mtx,parallel,-O3,static,1000,32,yes,9,ERROR
bcsstk18.mtx,parallel,-O3,static,1000,32,yes,10,ERROR
bcsstk18.mtx,parallel,-O3,static,1000,64,no,1,0.000960
bcsstk18.mtx,parallel,-O3,static,1000,64,no,2,0.000731
bcsstk18.mtx,parallel,-O3,static,1000,64,no,3,0.000771
bcsstk18.mtx,parallel,-O3,static,1000,64,no,4,0.000828
bcsstk18.mtx,parallel,-O3,static,1000,64,no,5,0.000822
bcsstk18.mtx,parallel,-O3,static,1000,64,no,6,0.000707
bcsstk18.mtx,parallel,-O3,static,1000,64,no,7,0.000872
bcsstk18.mtx,parallel,-O3,static,1000,64,no,8,0.000735
bcsstk18.mtx,parallel,-O3,static,1000,64,no,9,0.000829
bcsstk18.mtx,parallel,-O3,static,1000,64,no,10,0.000773
bcsstk18.mtx,parallel,-O3,static,1000,64,yes,1,ERROR
bcsstk18.mtx,parallel,-O3,static,1000,64,yes,2,ERROR
bcsstk18.mtx,parallel,-O3,static,1000,64,yes,3,ERROR
bcsstk18.mtx,parallel,-O3,static,1000,64,yes,4,ERROR
bcsstk18.mtx,parallel,-O3,static,1000,64,yes,5,ERROR
bcsstk18.mtx,parallel,-O3,static,1000,64,yes,6,ERROR
bcsstk18.mtx,parallel,-O3,static,1000,64,yes,7,ERROR
bcsstk18.mtx,parallel,-O3,static,1000,64,yes,8,ERROR
bcsstk18.mtx,parallel,-O3,static,1000,64,yes,9,ERROR
bcsstk18.mtx,parallel,-O3,static,1000,64,yes,10,ERROR
bcsstk18.mtx,parallel,-O3,dynamic,1,1,no,1,0.000258
bcsstk18.mtx,parallel,-O3,dynamic,1,1,no,2,0.000259
bcsstk18.mtx,parallel,-O3,dynamic,1,1,no,3,0.000257
bcsstk18.mtx,parallel,-O3,dynamic,1,1,no,4,0.000263
bcsstk18.mtx,parallel,-O3,dynamic,1,1,no,5,0.000253
bcsstk18.mtx,parallel,-O3,dynamic,1,1,no,6,0.000254
bcsstk18.mtx,parallel,-O3,dynamic,1,1,no,7,0.000256
bcsstk18.mtx,parallel,-O3,dynamic,1,1,no,8,0.000255
bcsstk18.mtx,parallel,-O3,dynamic,1,1,no,9,0.000253
bcsstk18.mtx,parallel,-O3,dynamic,1,1,no,10,0.000253
bcsstk18.mtx,parallel,-O3,dynamic,1,1,yes,1,ERROR
bcsstk18.mtx,parallel,-O3,dynamic,1,1,yes,2,ERROR
bcsstk18.mtx,parallel,-O3,dynamic,1,1,yes,3,ERROR
bcsstk18.mtx,parallel,-O3,dynamic,1,1,yes,4,ERROR
bcsstk18.mtx,parallel,-O3,dynamic,1,1,yes,5,ERROR
bcsstk18.mtx,parallel,-O3,dynamic,1,1,yes,6,ERROR
bcsstk18.mtx,parallel,-O3,dynamic,1,1,yes,7,ERROR
bcsstk18.mtx,parallel,-O3,dynamic,1,1,yes,8,ERROR
bcsstk18.mtx,parallel,-O3,dynamic,1,1,yes,9,ERROR
bcsstk18.mtx,parallel,-O3,dynamic,1,1,yes,10,ERROR
bcsstk18.mtx,parallel,-O3,dynamic,1,2,no,1,0.000422
bcsstk18.mtx,parallel,-O3,dynamic,1,2,no,2,0.000419
bcsstk18.mtx,parallel,-O3,dynamic,1,2,no,3,0.000408
bcsstk18.mtx,parallel,-O3,dynamic,1,2,no,4,0.000438
bcsstk18.mtx,parallel,-O3,dynamic,1,2,no,5,0.000439
bcsstk18.mtx,parallel,-O3,dynamic,1,2,no,6,0.000429
bcsstk18.mtx,parallel,-O3,dynamic,1,2,no,7,0.000425
bcsstk18.mtx,parallel,-O3,dynamic,1,2,no,8,0.000436
bcsstk18.mtx,parallel,-O3,dynamic,1,2,no,9,0.000418
bcsstk18.mtx,parallel,-O3,dynamic,1,2,no,10,0.000441
bcsstk18.mtx,parallel,-O3,dynamic,1,2,yes,1,ERROR
bcsstk18.mtx,parallel,-O3,dynamic,1,2,yes,2,ERROR
bcsstk18.mtx,parallel,-O3,dynamic,1,2,yes,3,ERROR
bcsstk18.mtx,parallel,-O3,dynamic,1,2,yes,4,ERROR
bcsstk18.mtx,parallel,-O3,dynamic,1,2,yes,5,ERROR
bcsstk18.mtx,parallel,-O3,dynamic,1,2,yes,6,ERROR
bcsstk18.mtx,parallel,-O3,dynamic,1,2,yes,7,ERROR
bcsstk18.mtx,parallel,-O3,dynamic,1,2,yes,8,ERROR
bcsstk18.mtx,parallel,-O3,dynamic,1,2,yes,9,ERROR
bcsstk18.mtx,parallel,-O3,dynamic,1,2,yes,10,ERROR
bcsstk18.mtx,parallel,-O3,dynamic,1,4,no,1,0.000436
bcsstk18.mtx,parallel,-O3,dynamic,1,4,no,2,0.000450
bcsstk18.mtx,parallel,-O3,dynamic,1,4,no,3,0.000441
bcsstk18.mtx,parallel,-O3,dynamic,1,4,no,4,0.000426
bcsstk18.mtx,parallel,-O3,dynamic,1,4,no,5,0.000440
bcsstk18.mtx,parallel,-O3,dynamic,1,4,no,6,0.000440
bcsstk18.mtx,parallel,-O3,dynamic,1,4,no,7,0.000699
bcsstk18.mtx,parallel,-O3,dynamic,1,4,no,8,0.000438
bcsstk18.mtx,parallel,-O3,dynamic,1,4,no,9,0.000480
bcsstk18.mtx,parallel,-O3,dynamic,1,4,no,10,0.000427
bcsstk18.mtx,parallel,-O3,dynamic,1,4,yes,1,ERROR
bcsstk18.mtx,parallel,-O3,dynamic,1,4,yes,2,ERROR
bcsstk18.mtx,parallel,-O3,dynamic,1,4,yes,3,ERROR
bcsstk18.mtx,parallel,-O3,dynamic,1,4,yes,4,ERROR
bcsstk18.mtx,parallel,-O3,dynamic,1,4,yes,5,ERROR
bcsstk18.mtx,parallel,-O3,dynamic,1,4,yes,6,ERROR
bcsstk18.mtx,parallel,-O3,dynamic,1,4,yes,7,ERROR
bcsstk18.mtx,parallel,-O3,dynamic,1,4,yes,8,ERROR
bcsstk18.mtx,parallel,-O3,dynamic,1,4,yes,9,ERROR
bcsstk18.mtx,parallel,-O3,dynamic,1,4,yes,10,ERROR
bcsstk18.mtx,parallel,-O3,dynamic,1,8,no,1,0.000735
bcsstk18.mtx,parallel,-O3,dynamic,1,8,no,2,0.000719
bcsstk18.mtx,parallel,-O3,dynamic,1,8,no,3,0.000682
bcsstk18.mtx,parallel,-O3,dynamic,1,8,no,4,0.000744
bcsstk18.mtx,parallel,-O3,dynamic,1,8,no,5,0.000687
bcsstk18.mtx,parallel,-O3,dynamic,1,8,no,6,0.000768
bcsstk18.mtx,parallel,-O3,dynamic,1,8,no,7,0.000726
bcsstk18.mtx,parallel,-O3,dynamic,1,8,no,8,0.000849
bcsstk18.mtx,parallel,-O3,dynamic,1,8,no,9,0.000748
bcsstk18.mtx,parallel,-O3,dynamic,1,8,no,10,0.000669
bcsstk18.mtx,parallel,-O3,dynamic,1,8,yes,1,ERROR
bcsstk18.mtx,parallel,-O3,dynamic,1,8,yes,2,ERROR
bcsstk18.mtx,parallel,-O3,dynamic,1,8,yes,3,ERROR
bcsstk18.mtx,parallel,-O3,dynamic,1,8,yes,4,ERROR
bcsstk18.mtx,parallel,-O3,dynamic,1,8,yes,5,ERROR
bcsstk18.mtx,parallel,-O3,dynamic,1,8,yes,6,ERROR
bcsstk18.mtx,parallel,-O3,dynamic,1,8,yes,7,ERROR
bcsstk18.mtx,parallel,-O3,dynamic,1,8,yes,8,ERROR
bcsstk18.mtx,parallel,-O3,dynamic,1,8,yes,9,ERROR
bcsstk18.mtx,parallel,-O3,dynamic,1,8,yes,10,ERROR
bcsstk18.mtx,parallel,-O3,dynamic,1,16,no,1,0.000802
bcsstk18.mtx,parallel,-O3,dynamic,1,16,no,2,0.000783
bcsstk18.mtx,parallel,-O3,dynamic,1,16,no,3,0.000780
bcsstk18.mtx,parallel,-O3,dynamic,1,16,no,4,0.000861
bcsstk18.mtx,parallel,-O3,dynamic,1,16,no,5,0.000806
bcsstk18.mtx,parallel,-O3,dynamic,1,16,no,6,0.000684
bcsstk18.mtx,parallel,-O3,dynamic,1,16,no,7,0.000731
bcsstk18.mtx,parallel,-O3,dynamic,1,16,no,8,0.000820
bcsstk18.mtx,parallel,-O3,dynamic,1,16,no,9,0.000781
bcsstk18.mtx,parallel,-O3,dynamic,1,16,no,10,0.000846
bcsstk18.mtx,parallel,-O3,dynamic,1,16,yes,1,ERROR
bcsstk18.mtx,parallel,-O3,dynamic,1,16,yes,2,ERROR
bcsstk18.mtx,parallel,-O3,dynamic,1,16,yes,3,ERROR
bcsstk18.mtx,parallel,-O3,dynamic,1,16,yes,4,ERROR
bcsstk18.mtx,parallel,-O3,dynamic,1,16,yes,5,ERROR
bcsstk18.mtx,parallel,-O3,dynamic,1,16,yes,6,ERROR
bcsstk18.mtx,parallel,-O3,dynamic,1,16,yes,7,ERROR
bcsstk18.mtx,parallel,-O3,dynamic,1,16,yes,8,ERROR
bcsstk18.mtx,parallel,-O3,dynamic,1,16,yes,9,ERROR
bcsstk18.mtx,parallel,-O3,dynamic,1,16,yes,10,ERROR
bcsstk18.mtx,parallel,-O3,dynamic,1,32,no,1,0.000987
bcsstk18.mtx,parallel,-O3,dynamic,1,32,no,2,0.000967
bcsstk18.mtx,parallel,-O3,dynamic,1,32,no,3,0.000990
bcsstk18.mtx,parallel,-O3,dynamic,1,32,no,4,0.001034
bcsstk18.mtx,parallel,-O3,dynamic,1,32,no,5,0.001020
bcsstk18.mtx,parallel,-O3,dynamic,1,32,no,6,0.000906
bcsstk18.mtx,parallel,-O3,dynamic,1,32,no,7,0.000977
bcsstk18.mtx,parallel,-O3,dynamic,1,32,no,8,0.000908
bcsstk18.mtx,parallel,-O3,dynamic,1,32,no,9,0.001102
bcsstk18.mtx,parallel,-O3,dynamic,1,32,no,10,0.001045
bcsstk18.mtx,parallel,-O3,dynamic,1,32,yes,1,ERROR
bcsstk18.mtx,parallel,-O3,dynamic,1,32,yes,2,ERROR
bcsstk18.mtx,parallel,-O3,dynamic,1,32,yes,3,ERROR
bcsstk18.mtx,parallel,-O3,dynamic,1,32,yes,4,ERROR
bcsstk18.mtx,parallel,-O3,dynamic,1,32,yes,5,ERROR
bcsstk18.mtx,parallel,-O3,dynamic,1,32,yes,6,ERROR
bcsstk18.mtx,parallel,-O3,dynamic,1,32,yes,7,ERROR
bcsstk18.mtx,parallel,-O3,dynamic,1,32,yes,8,ERROR
bcsstk18.mtx,parallel,-O3,dynamic,1,32,yes,9,ERROR
bcsstk18.mtx,parallel,-O3,dynamic,1,32,yes,10,ERROR
bcsstk18.mtx,parallel,-O3,dynamic,1,64,no,1,0.001474
bcsstk18.mtx,parallel,-O3,dynamic,1,64,no,2,0.001446
bcsstk18.mtx,parallel,-O3,dynamic,1,64,no,3,0.001290
bcsstk18.mtx,parallel,-O3,dynamic,1,64,no,4,0.001398
bcsstk18.mtx,parallel,-O3,dynamic,1,64,no,5,0.001262
bcsstk18.mtx,parallel,-O3,dynamic,1,64,no,6,0.001303
bcsstk18.mtx,parallel,-O3,dynamic,1,64,no,7,0.001337
bcsstk18.mtx,parallel,-O3,dynamic,1,64,no,8,0.001321
bcsstk18.mtx,parallel,-O3,dynamic,1,64,no,9,0.001295
bcsstk18.mtx,parallel,-O3,dynamic,1,64,no,10,0.001314
bcsstk18.mtx,parallel,-O3,dynamic,1,64,yes,1,ERROR
bcsstk18.mtx,parallel,-O3,dynamic,1,64,yes,2,ERROR
bcsstk18.mtx,parallel,-O3,dynamic,1,64,yes,3,ERROR
bcsstk18.mtx,parallel,-O3,dynamic,1,64,yes,4,ERROR
bcsstk18.mtx,parallel,-O3,dynamic,1,64,yes,5,ERROR
bcsstk18.mtx,parallel,-O3,dynamic,1,64,yes,6,ERROR
bcsstk18.mtx,parallel,-O3,dynamic,1,64,yes,7,ERROR
bcsstk18.mtx,parallel,-O3,dynamic,1,64,yes,8,ERROR
bcsstk18.mtx,parallel,-O3,dynamic,1,64,yes,9,ERROR
bcsstk18.mtx,parallel,-O3,dynamic,1,64,yes,10,ERROR
bcsstk18.mtx,parallel,-O3,dynamic,10,1,no,1,0.000132
bcsstk18.mtx,parallel,-O3,dynamic,10,1,no,2,0.000130
bcsstk18.mtx,parallel,-O3,dynamic,10,1,no,3,0.000131
bcsstk18.mtx,parallel,-O3,dynamic,10,1,no,4,0.000151
bcsstk18.mtx,parallel,-O3,dynamic,10,1,no,5,0.000133
bcsstk18.mtx,parallel,-O3,dynamic,10,1,no,6,0.000134
bcsstk18.mtx,parallel,-O3,dynamic,10,1,no,7,0.000133
bcsstk18.mtx,parallel,-O3,dynamic,10,1,no,8,0.000135
bcsstk18.mtx,parallel,-O3,dynamic,10,1,no,9,0.000133
bcsstk18.mtx,parallel,-O3,dynamic,10,1,no,10,0.000130
bcsstk18.mtx,parallel,-O3,dynamic,10,1,yes,1,ERROR
bcsstk18.mtx,parallel,-O3,dynamic,10,1,yes,2,ERROR
bcsstk18.mtx,parallel,-O3,dynamic,10,1,yes,3,ERROR
bcsstk18.mtx,parallel,-O3,dynamic,10,1,yes,4,ERROR
bcsstk18.mtx,parallel,-O3,dynamic,10,1,yes,5,ERROR
bcsstk18.mtx,parallel,-O3,dynamic,10,1,yes,6,ERROR
bcsstk18.mtx,parallel,-O3,dynamic,10,1,yes,7,ERROR
bcsstk18.mtx,parallel,-O3,dynamic,10,1,yes,8,ERROR
bcsstk18.mtx,parallel,-O3,dynamic,10,1,yes,9,ERROR
bcsstk18.mtx,parallel,-O3,dynamic,10,1,yes,10,ERROR
bcsstk18.mtx,parallel,-O3,dynamic,10,2,no,1,0.000160
bcsstk18.mtx,parallel,-O3,dynamic,10,2,no,2,0.000128
bcsstk18.mtx,parallel,-O3,dynamic,10,2,no,3,0.000125
bcsstk18.mtx,parallel,-O3,dynamic,10,2,no,4,0.000121
bcsstk18.mtx,parallel,-O3,dynamic,10,2,no,5,0.000135
bcsstk18.mtx,parallel,-O3,dynamic,10,2,no,6,0.000129
bcsstk18.mtx,parallel,-O3,dynamic,10,2,no,7,0.000125
bcsstk18.mtx,parallel,-O3,dynamic,10,2,no,8,0.000130
bcsstk18.mtx,parallel,-O3,dynamic,10,2,no,9,0.000128
bcsstk18.mtx,parallel,-O3,dynamic,10,2,no,10,0.000127
bcsstk18.mtx,parallel,-O3,dynamic,10,2,yes,1,ERROR
bcsstk18.mtx,parallel,-O3,dynamic,10,2,yes,2,ERROR
bcsstk18.mtx,parallel,-O3,dynamic,10,2,yes,3,ERROR
bcsstk18.mtx,parallel,-O3,dynamic,10,2,yes,4,ERROR
bcsstk18.mtx,parallel,-O3,dynamic,10,2,yes,5,ERROR
bcsstk18.mtx,parallel,-O3,dynamic,10,2,yes,6,ERROR
bcsstk18.mtx,parallel,-O3,dynamic,10,2,yes,7,ERROR
bcsstk18.mtx,parallel,-O3,dynamic,10,2,yes,8,ERROR
bcsstk18.mtx,parallel,-O3,dynamic,10,2,yes,9,ERROR
bcsstk18.mtx,parallel,-O3,dynamic,10,2,yes,10,ERROR
bcsstk18.mtx,parallel,-O3,dynamic,10,4,no,1,0.000125
bcsstk18.mtx,parallel,-O3,dynamic,10,4,no,2,0.000124
bcsstk18.mtx,parallel,-O3,dynamic,10,4,no,3,0.000124
bcsstk18.mtx,parallel,-O3,dynamic,10,4,no,4,0.000258
bcsstk18.mtx,parallel,-O3,dynamic,10,4,no,5,0.000134
bcsstk18.mtx,parallel,-O3,dynamic,10,4,no,6,0.000144
bcsstk18.mtx,parallel,-O3,dynamic,10,4,no,7,0.000133
bcsstk18.mtx,parallel,-O3,dynamic,10,4,no,8,0.000130
bcsstk18.mtx,parallel,-O3,dynamic,10,4,no,9,0.000177
bcsstk18.mtx,parallel,-O3,dynamic,10,4,no,10,0.000117
bcsstk18.mtx,parallel,-O3,dynamic,10,4,yes,1,ERROR
bcsstk18.mtx,parallel,-O3,dynamic,10,4,yes,2,ERROR
bcsstk18.mtx,parallel,-O3,dynamic,10,4,yes,3,ERROR
bcsstk18.mtx,parallel,-O3,dynamic,10,4,yes,4,ERROR
bcsstk18.mtx,parallel,-O3,dynamic,10,4,yes,5,ERROR
bcsstk18.mtx,parallel,-O3,dynamic,10,4,yes,6,ERROR
bcsstk18.mtx,parallel,-O3,dynamic,10,4,yes,7,ERROR
bcsstk18.mtx,parallel,-O3,dynamic,10,4,yes,8,ERROR
bcsstk18.mtx,parallel,-O3,dynamic,10,4,yes,9,ERROR
bcsstk18.mtx,parallel,-O3,dynamic,10,4,yes,10,ERROR
bcsstk18.mtx,parallel,-O3,dynamic,10,8,no,1,0.000211
bcsstk18.mtx,parallel,-O3,dynamic,10,8,no,2,0.000210
bcsstk18.mtx,parallel,-O3,dynamic,10,8,no,3,0.000238
bcsstk18.mtx,parallel,-O3,dynamic,10,8,no,4,0.000199
bcsstk18.mtx,parallel,-O3,dynamic,10,8,no,5,0.000189
bcsstk18.mtx,parallel,-O3,dynamic,10,8,no,6,0.000207
bcsstk18.mtx,parallel,-O3,dynamic,10,8,no,7,0.000202
bcsstk18.mtx,parallel,-O3,dynamic,10,8,no,8,0.000181
bcsstk18.mtx,parallel,-O3,dynamic,10,8,no,9,0.000207
bcsstk18.mtx,parallel,-O3,dynamic,10,8,no,10,0.000174
bcsstk18.mtx,parallel,-O3,dynamic,10,8,yes,1,ERROR
bcsstk18.mtx,parallel,-O3,dynamic,10,8,yes,2,ERROR
bcsstk18.mtx,parallel,-O3,dynamic,10,8,yes,3,ERROR
bcsstk18.mtx,parallel,-O3,dynamic,10,8,yes,4,ERROR
bcsstk18.mtx,parallel,-O3,dynamic,10,8,yes,5,ERROR
bcsstk18.mtx,parallel,-O3,dynamic,10,8,yes,6,ERROR
bcsstk18.mtx,parallel,-O3,dynamic,10,8,yes,7,ERROR
bcsstk18.mtx,parallel,-O3,dynamic,10,8,yes,8,ERROR
bcsstk18.mtx,parallel,-O3,dynamic,10,8,yes,9,ERROR
bcsstk18.mtx,parallel,-O3,dynamic,10,8,yes,10,ERROR
bcsstk18.mtx,parallel,-O3,dynamic,10,16,no,1,0.000276
bcsstk18.mtx,parallel,-O3,dynamic,10,16,no,2,0.000264
bcsstk18.mtx,parallel,-O3,dynamic,10,16,no,3,0.000278
bcsstk18.mtx,parallel,-O3,dynamic,10,16,no,4,0.000284
bcsstk18.mtx,parallel,-O3,dynamic,10,16,no,5,0.000320
bcsstk18.mtx,parallel,-O3,dynamic,10,16,no,6,0.000361
bcsstk18.mtx,parallel,-O3,dynamic,10,16,no,7,0.000250
bcsstk18.mtx,parallel,-O3,dynamic,10,16,no,8,0.000302
bcsstk18.mtx,parallel,-O3,dynamic,10,16,no,9,0.000313
bcsstk18.mtx,parallel,-O3,dynamic,10,16,no,10,0.000262
bcsstk18.mtx,parallel,-O3,dynamic,10,16,yes,1,ERROR
bcsstk18.mtx,parallel,-O3,dynamic,10,16,yes,2,ERROR
bcsstk18.mtx,parallel,-O3,dynamic,10,16,yes,3,ERROR
bcsstk18.mtx,parallel,-O3,dynamic,10,16,yes,4,ERROR
bcsstk18.mtx,parallel,-O3,dynamic,10,16,yes,5,ERROR
bcsstk18.mtx,parallel,-O3,dynamic,10,16,yes,6,ERROR
bcsstk18.mtx,parallel,-O3,dynamic,10,16,yes,7,ERROR
bcsstk18.mtx,parallel,-O3,dynamic,10,16,yes,8,ERROR
bcsstk18.mtx,parallel,-O3,dynamic,10,16,yes,9,ERROR
bcsstk18.mtx,parallel,-O3,dynamic,10,16,yes,10,ERROR
bcsstk18.mtx,parallel,-O3,dynamic,10,32,no,1,0.000492
bcsstk18.mtx,parallel,-O3,dynamic,10,32,no,2,0.000549
bcsstk18.mtx,parallel,-O3,dynamic,10,32,no,3,0.000566
bcsstk18.mtx,parallel,-O3,dynamic,10,32,no,4,0.000449
bcsstk18.mtx,parallel,-O3,dynamic,10,32,no,5,0.000463
bcsstk18.mtx,parallel,-O3,dynamic,10,32,no,6,0.000424
bcsstk18.mtx,parallel,-O3,dynamic,10,32,no,7,0.000445
bcsstk18.mtx,parallel,-O3,dynamic,10,32,no,8,0.000471
bcsstk18.mtx,parallel,-O3,dynamic,10,32,no,9,0.000434
bcsstk18.mtx,parallel,-O3,dynamic,10,32,no,10,0.000457
bcsstk18.mtx,parallel,-O3,dynamic,10,32,yes,1,ERROR
bcsstk18.mtx,parallel,-O3,dynamic,10,32,yes,2,ERROR
bcsstk18.mtx,parallel,-O3,dynamic,10,32,yes,3,ERROR
bcsstk18.mtx,parallel,-O3,dynamic,10,32,yes,4,ERROR
bcsstk18.mtx,parallel,-O3,dynamic,10,32,yes,5,ERROR
bcsstk18.mtx,parallel,-O3,dynamic,10,32,yes,6,ERROR
bcsstk18.mtx,parallel,-O3,dynamic,10,32,yes,7,ERROR
bcsstk18.mtx,parallel,-O3,dynamic,10,32,yes,8,ERROR
bcsstk18.mtx,parallel,-O3,dynamic,10,32,yes,9,ERROR
bcsstk18.mtx,parallel,-O3,dynamic,10,32,yes,10,ERROR
bcsstk18.mtx,parallel,-O3,dynamic,10,64,no,1,0.000821
bcsstk18.mtx,parallel,-O3,dynamic,10,64,no,2,0.000855
bcsstk18.mtx,parallel,-O3,dynamic,10,64,no,3,0.000805
bcsstk18.mtx,parallel,-O3,dynamic,10,64,no,4,0.000819
